id,image,meta_prompt,category
99,BAKERY/b74f584a3d5e8ec936ef2454c6d1a978.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: two scoops replacing letters in phrase on pink background; typographic product integration, simple flat studio light, cheerful mood. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
100,BAKERY/b9646a2b95c5475c415957301b755a8b.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: bakery assortment on tray in warm brown room with vertical blinds; cozy interior still life, side-lit shadows, premium cafe table scene. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
101,BAKERY/bed93a1d1f43dd4706c357a9551ab9ab.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: ice cream cone inside emergency break-glass cabinet on blue tile wall; humorous emergency product concept, front-on graphic poster. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
102,BAKERY/c3e20732c7a9319614e7a99540f123de.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: strawberry cream sandwich on white Japanese minimal poster with red circle accents; clean product isolation, bilingual-style editorial spacing. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
103,BAKERY/ccf862a54927d8401db9b6a8f467b882.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: split cookie halves connected by message ribbon on burgundy background; communication metaphor, symmetrical product halves, simple campaign headline. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
104,BAKERY/ce087e5e7fe35357f1ae2fb2402cbd71.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: shadow of hanging takeaway bag on orange wall with coming-soon copy; teaser poster, object shown as shadow silhouette, warm minimalism. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
105,BAKERY/cefb557e35e1d5358d04d8a953d0bf5a.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: multi-dessert menu collage on red graphic background with wavy lines and checkered accents; energetic flavor board, retro diner poster. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
106,BAKERY/d7c014b35d7c97281cef17934ff44151.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: close-up jam-filled cookie on pink poster with bold headline and descriptive copy; soft product macro, clean editorial text hierarchy. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
107,BAKERY/d8f00d4668bfbe8dc0a70c0d3d38dcdd.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: croissant on periwinkle poster with stacked bold headline and buy-now button; modern social ad, centered product, bright retail call-to-action. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
108,BAKERY/e5c1db73c250170ebf2979a3cfba1db7.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: breakfast croissant sandwich and orange drink in warm cafe sunlight; lifestyle tabletop, strong morning shadows, large white headline overlay. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
109,BAKERY/e66a0eec2e321edca35e0d2be5181d6b.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: repeating croissant pattern on peach background, angled hard shadows; seamless bakery pattern, sunny commercial light, no headline needed. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
110,BAKERY/e6f03fcf8524ee2b2da2f5756e364abc.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: layer cake on pale green poster with tea and fruit props; fresh elegant menu card, soft daylight, balanced product-and-prop layout. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
111,BAKERY/e9a654ec8133b55df2d61f7a7c23eb05.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: cream dessert in bowl on red geometric pedestal, moody spotlight; refined restaurant dessert still life, deep shadows and gold spoon accent. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
112,BAKERY/ed8134b737d3048bf39f984e1dd04957.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: small ring cakes on orange-pink checkerboard flat lay; playful geometric pattern, top-down hard light, product repetition. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
113,BAKERY/eda4594fce38eb9237172545be0e8925.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: mini fruit tarts on diagonal pastel stripe background; bright graphic flat lay, repeated product rhythm, cheerful color bands. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
114,BAKERY/efdd861f6dc4bfa5b13ab184726c6475.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: glazed donut on classical column against green burst background; heroic pedestal poster, radial rays, retro premium headline space. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
115,BAKERY/f29c5732edc1e516a857738024662ce9.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: finger pinching cute cookie mascot over white background; playful character peril, doodled face and limbs, minimal humorous ad. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
116,BAKERY/f2ccbc08bc0c1d972f00cb1864801f73.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: croissant floating in sky with small takeaway cup and cloud letters; dreamy airborne campaign, surreal scale, bright blue optimistic poster. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
117,BAKERY/f4ee764b7d9335ca77d5355bd7a2eeee.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: hand dipping cookie into dessert cup against burgundy curtain; cozy indulgent close-up, human gesture, elegant script label space. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
118,BAKERY/f5a0427ce34607d36f4c0ed9e4e5e9b7.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: croissant emerging from pink paper bag with repeated script typography; fashion-style bakery packaging poster, soft pink palette, centered bag. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
119,BAKERY/f5b176bd5578b558670da30de206dab7.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: tic-tac-toe board with mini desserts on red round table and curtain background; playful game concept, overhead theatrical product arrangement. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
120,BAKERY/f8c3eda1d5c78c7bcda5cbf34742eaa2.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: single pastry clipped to clothesline in blue sky with paper notes; airy outdoor concept, minimal suspended product, clean vertical composition. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
121,BAKERY/f9d260d7a1a3ba6a442a84f25220fc19.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: strawberry cake slice with spiraling crumbs and berries on warm cream poster; graceful ingredient motion trail, editorial text block below. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
122,BAKERY/fbfb6e560332569372c5fb1963c9955c.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: levitating cake bite above spoon with powdered crumbs on dark red gradient; elegant action shot, shallow focus, fine-dining dessert moment. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
123,BAKERY/fe89faa7fbae8a902f14b145b425c29e.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: assorted packaged cakes on white pedestal against blue curtain backdrop, nuts and jar props; bright packshot collection, Arabic-style copy zones. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
124,BAKERY/fe9e100d4b095be72bc50415917d429f.jpg,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: cookie dessert with caramel pour on golden-brown luxury poster; indulgent premium hero, dramatic drizzle, large serif headline and CTA area. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
125,BAKERY/videoframe_2919.png,"Create a premium bakery advertising image using [INPUT_PRODUCT] as the replaceable hero product. Photograph DNA: oversized phone showing bakery marketplace with tiny workers and ladder, warm beige 3D scene; ecommerce fantasy, product tiles inside screen, social shopping concept. Design DNA: preserve the source layout logic, color palette, lighting direction, camera angle, negative space, prop relationships, and typography zones; replace the original food/product with [INPUT_PRODUCT] while matching perspective, scale, shadows, texture, and appetite appeal. Use editable placeholder copy only, avoid real logos unless supplied, and keep the final result polished, photoreal, high-resolution, and campaign-ready.",Bakery
